drug_id,batch_rfid,qr_code_id,hospital_id,region,supply_chain_event,stock_quantity,demand_quantity,status,expiry_date,temperature_celsius,cost_usd,compliance_score
D52162,E038C1A6-407,f5657653-b2ec-4608-8d1d-e25760c8a3b1,H0020,South,Expiry_Warning,358,331,Surplus,6/20/2027,9.91,92.91,0.693
D52163,E49813CB-474,b7881d37-029a-4185-8ed2-32dd7db2f653,H0073,North,Received_From_Distributor,124,5,Surplus,11/18/2026,9.3,171.02,0.497
D52164,456A9D3B-FE8,dd8a941a-dc25-4610-a3d6-d8991edf02c1,H0067,South,ColdChain_Validated,195,165,Surplus,4/17/2027,5.26,69.9,0.724
D52165,D68DEE57-F96,4c6b43c4-ad45-4511-bec3-4363d6b9c93b,H0040,East,Expiry_Warning,332,248,Surplus,8/17/2026,9.44,185.82,0.404
D52166,AD9BA8AE-BB1,1c8fee4a-b4a3-4292-91d0-ef65da18ef9b,H0018,East,Temperature_Alert,65,379,Shortage,10/9/2027,6.33,110.75,0.872
D52167,EC99EC2F-146,f3f80f34-34f3-4f86-b0d7-7cece06c769e,H0012,North,Quality_Checked,49,402,Shortage,3/26/2027,5.45,109.46,0.698
D52168,BA5B699B-F0E,aa115efd-323d-4b50-b527-6258836f2da0,H0083,South,Expiry_Warning,363,255,Surplus,6/16/2026,11.61,135.81,0.3
D52169,B6BEC26A-90B,4a0b096e-39cc-40a4-a97a-b36136210613,H0026,East,Received_From_Distributor,49,371,Shortage,6/27/2027,2.61,71.47,0.75
D52170,905CAB68-32B,9de05b12-d7f8-4dc5-8572-5df5e9fa7f3d,H0097,West,Stored_In_Inventory,356,68,Surplus,10/10/2027,10.51,146.24,0.79
D52171,AB102844-7A1,f57ac818-ff1f-4d92-a1dc-dac7e1781f92,H0033,East,Quality_Checked,470,303,Surplus,6/17/2027,4.54,67.48,0.779
D52172,3FC37016-A82,bb3eaa25-7227-4528-b0b8-cdd588060405,H0006,Central,Stored_In_Inventory,246,252,Shortage,10/20/2027,6.68,82.52,0.876
D52173,7AD58A11-374,0ac446b8-32be-45bd-97f9-ad8dbd55e31e,H0058,East,Delivered,298,446,Shortage,6/1/2026,4.99,136.57,0.417
D52174,B3AC3D49-E74,5e73a7c6-38c1-4fe9-a95f-32554b743c62,H0057,West,Quality_Checked,271,301,Shortage,1/10/2027,6.54,78.8,0.604
D52175,5A12E4DB-55E,387cc433-1575-478c-bbe8-3c360f19f4ba,H0009,East,Expiry_Warning,225,119,Surplus,7/17/2027,10,43.99,0.717
D52176,F94551B2-5C0,5368170b-187d-4daa-a3be-fe381325a25e,H0010,Central,Stored_In_Inventory,156,299,Shortage,6/22/2026,3.01,175.02,0.398
D52177,FE781FB5-09B,c7ff8ba5-500c-4640-b662-99faefbcc7be,H0044,South,Received_From_Distributor,345,5,Surplus,4/4/2026,9.3,184.82,0.275
D52178,4D8A3C81-98C,94973e4c-0adb-4805-bb7e-ce684cef1b60,H0053,Central,Stored_In_Inventory,177,45,Surplus,1/14/2028,5.9,127.21,0.975
D52179,1A708C4E-D40,d7209d36-5169-43aa-98d8-0002fb380839,H0027,North,Delivered,101,177,Shortage,11/9/2027,11.28,163.17,0.803
D52180,5B7084EA-DD1,0d8d35a2-20d5-4172-9fcd-18412b6799b5,H0081,East,ColdChain_Validated,362,92,Surplus,5/31/2027,7.02,197.4,0.731
D52181,99E3E76B-080,477c3685-fb05-4aad-857b-5b19186d57f4,H0052,Central,Stored_In_Inventory,68,102,Shortage,4/10/2026,1.46,124.88,0.296
D52182,2A55BD50-EB4,00a7e997-5f9f-48dd-bc43-0ee352e6116e,H0084,North,ColdChain_Validated,68,92,Shortage,5/20/2026,11.01,182.21,0.286
D52183,D21DDA75-465,8c3078d1-ec47-4380-9d39-6c68388a49de,H0064,Central,Expiry_Warning,313,255,Surplus,4/30/2027,11.17,75.05,0.618
D52184,ABE50C11-84D,ecccc2f2-8d35-40b9-a1fd-6cd076b0db56,H0054,Central,Dispatched_For_Transfer,178,339,Shortage,8/15/2027,2.98,141.59,0.805
D52185,58BE413E-AC9,398b5c92-bd4c-4146-8bef-62220e5bbb11,H0013,North,Dispatched_For_Transfer,278,145,Surplus,4/7/2027,11.7,15.88,0.585
D52186,D80CE6BD-B76,7ad763c0-4f12-4d8a-b9b6-445460f79f47,H0031,West,Temperature_Alert,372,75,Surplus,6/13/2027,5.9,158.85,0.766
D52187,41B40FE3-CC3,a90a4cf6-5c2a-43dc-b562-601f13aa1c63,H0081,West,Stored_In_Inventory,54,141,Shortage,5/7/2027,11.06,166.81,0.627
D52188,3A9337B7-BBE,34436ae3-389f-45a8-989d-1074503a6c53,H0049,Central,Expiry_Warning,354,103,Surplus,1/13/2028,5,83.23,0.992
D52189,26309FBB-A63,ccd61cc4-ab9c-4ec2-be1b-032ed3ecf6c4,H0075,North,ColdChain_Validated,190,155,Surplus,3/2/2027,1.25,129.6,0.609
D52190,C01524A5-3F1,aebb7d4f-a93f-4749-9d9a-f2fa07fe0559,H0027,Central,Delivered,179,442,Shortage,10/29/2027,9.75,172.38,0.823
D52191,6C922A64-278,4af8bbc4-9ec6-44e6-ac2c-738536332d3e,H0013,East,Temperature_Alert,365,179,Surplus,12/5/2027,10.74,177.3,0.84
D52192,E582703E-809,2274b8d4-4216-413f-960b-6f68f294a8b3,H0046,East,Received_From_Distributor,200,171,Surplus,8/17/2027,2.79,25.77,0.803
D52193,F9A38FDC-666,2e2df10e-f4ee-48e0-aaed-2debdbaa3ef5,H0051,East,Delivered,164,347,Shortage,5/26/2027,7.09,166.36,0.725
D52194,384032BE-079,f1e59834-cb44-48eb-b69f-a738288abf82,H0043,West,Quality_Checked,431,414,Surplus,9/26/2026,10.15,58.48,0.428
D52195,92AD2C9A-7B7,c15e71d9-bec5-4ac4-b9e2-dbfee0c5969e,H0100,South,ColdChain_Validated,197,261,Shortage,5/11/2027,6.08,146.82,0.73
D52196,3022D350-8E1,9f2055b3-7116-4428-95e8-6325a2662cf0,H0079,Central,Quality_Checked,16,402,Shortage,7/2/2026,9.67,68.41,0.354
D52197,EF64A7F1-F3A,418ddf5d-592d-41fd-bb73-752eced257ea,H0086,South,Temperature_Alert,142,228,Shortage,10/28/2027,8.02,15.98,0.857
D52198,17DFED5A-91A,ca290ed7-3f1d-477f-9b03-de5c43362818,H0089,East,Requested_By_Pharmacy,244,372,Shortage,4/5/2026,8.93,45.92,0.284
D52199,7AB2CB1D-F00,5dcdcb63-d390-4b9d-afc1-a3fd97452327,H0019,East,Requested_By_Pharmacy,54,334,Shortage,10/23/2026,11.11,84.69,0.435
D52200,F8505B3E-52F,1e0aabd9-acf8-440b-bdae-8e1a482eae99,H0029,Central,ColdChain_Validated,323,69,Surplus,5/24/2027,5.59,149.54,0.753
D52201,554D9C86-CAD,5f8833f3-cf77-484e-8dd6-9ffbfbf6a8d6,H0087,East,Stored_In_Inventory,258,73,Surplus,11/3/2026,9.48,24.64,0.479
D52202,B5446382-C15,9e9eadc2-9227-42b4-a623-279360e7a4a4,H0083,South,Expiry_Warning,40,71,Shortage,8/14/2027,8.84,163.52,0.768
D52203,2A77567C-076,b6e2d07a-e9b9-4d5b-bfc8-4ce4b6651ab9,H0067,East,Dispatched_For_Transfer,32,437,Shortage,6/23/2027,5.83,199.41,0.777
D52204,89708707-ED9,d8a007d3-6b8d-4581-bf8e-75d63a659301,H0019,South,Expiry_Warning,435,54,Surplus,9/27/2026,5.19,158.71,0.529
D52205,7AC2739F-9F3,e5117736-2f91-4c5c-9684-f6f64544feca,H0013,East,Stored_In_Inventory,403,318,Surplus,8/5/2027,10.69,97.38,0.722
D52206,51C79977-2DB,5c9968e4-7e19-41e5-a4a7-cd1539f44acd,H0097,East,Requested_By_Pharmacy,169,313,Shortage,12/9/2027,3.25,115.79,0.923
D52207,12F328B3-132,c09f03f5-1113-4af1-8596-c9196e972045,H0088,South,Expiry_Warning,372,95,Surplus,12/14/2027,4.5,6.2,0.953
D52208,20087B74-51B,0416c97e-c94d-4e1b-b657-25a09d8ec9b7,H0038,South,Quality_Checked,446,119,Surplus,8/15/2026,11.72,45.81,0.356
D52209,243B61AA-632,752be47e-2343-47d1-a86f-02e43bd73ca3,H0035,South,Delivered,167,378,Shortage,4/3/2026,4.05,180.3,0.341
D52210,C4BFC091-A04,2dae2c5c-3e68-4bd2-bf5c-fd6c9fb9590a,H0033,South,Dispatched_For_Transfer,48,61,Shortage,7/9/2027,10.6,9.24,0.697
D52211,508EA652-8DF,3306d89e-3d3b-47c8-a10e-e28e794c315e,H0045,West,ColdChain_Validated,424,346,Surplus,3/29/2027,5.09,181.44,0.708
D52212,A84309E8-E24,e85e3857-a101-4ba3-96ae-6d8721952edb,H0057,West,Requested_By_Pharmacy,91,22,Surplus,11/18/2027,7.06,27.08,0.897
D52213,C52E8440-502,0fd8ebf7-51db-49c5-aa6b-7ba3d14bb171,H0049,West,Expiry_Warning,365,276,Surplus,10/25/2027,5.38,30.95,0.907
D52214,79F06AB4-A83,8230cb3f-0797-4b10-aa78-d0bc4eead785,H0066,East,Dispatched_For_Transfer,267,134,Surplus,5/30/2027,3.43,39.19,0.739
D52215,DF191B8C-23A,92d5920e-eb11-4160-ae83-cf4b13a5ad5b,H0083,Central,Delivered,215,273,Shortage,4/28/2026,8.6,160.88,0.313
D52216,6B63ADF0-4DC,d747b67c-fa35-40cf-a857-4bccf1cbadce,H0039,West,Received_From_Distributor,86,433,Shortage,10/23/2026,11.63,98.25,0.425
D52217,30261909-1F1,7c8fb7ca-f0b5-4fac-9997-41a471a828ca,H0047,East,Received_From_Distributor,486,84,Surplus,8/24/2027,10.82,33.31,0.738
D52218,F2E912B3-E48,cd0a93b9-c321-465f-adb1-f0b842a83a7a,H0033,Central,Dispatched_For_Transfer,21,303,Shortage,5/30/2027,11.84,138.93,0.634
D52219,6D061ED6-120,a5469bf6-12b1-45b6-b21c-b3f2ed6e5f6d,H0091,North,Received_From_Distributor,304,314,Shortage,4/29/2027,8.6,188.43,0.668
D52220,639FB0A3-121,2c28f256-9e9b-4a3a-a380-38b73a2a14cd,H0050,Central,Quality_Checked,459,206,Surplus,7/18/2027,1.38,116.63,0.746
D52221,F21494D8-443,80f9f596-5da5-476a-8fe1-388470d2b355,H0066,North,Received_From_Distributor,233,229,Surplus,12/1/2026,7.09,24.25,0.554
D52222,3B14BECA-663,a24e905e-7053-4858-af87-b2560dbaf18f,H0033,Central,Stored_In_Inventory,22,163,Shortage,4/5/2027,7.85,15.68,0.66
D52223,D7ECD03F-193,e9813a82-7ecf-46b8-879f-3c9a7fe9c07e,H0049,East,Expiry_Warning,55,208,Shortage,8/20/2026,2.32,160.2,0.442
D52224,070C9A2F-8CA,699cb495-4de1-4782-a908-046b0c43fa64,H0071,East,Stored_In_Inventory,164,141,Surplus,1/2/2028,10.11,127.09,0.879
D52225,3B31DEC4-AB3,9cbdcd39-5087-4a27-915e-c824fda298c7,H0010,North,ColdChain_Validated,122,77,Surplus,4/27/2026,9.03,184.92,0.303
D52226,20C62F23-ADE,ffbdc4cf-f698-4ebe-ac70-a1b94a3a43b9,H0028,West,Dispatched_For_Transfer,242,52,Surplus,7/24/2026,5.93,111.71,0.451
D52227,6ECE5789-EE2,68b61955-7c00-49c6-a41e-427c6ad2ece7,H0089,South,Received_From_Distributor,26,22,Surplus,6/10/2027,4.21,17.17,0.765
D52228,BF2340C1-E55,c00d9cd0-32d1-4e58-b1e5-2e61fb876b24,H0095,West,Received_From_Distributor,369,271,Surplus,4/14/2026,3.44,83.72,0.34
D52229,7904B1B8-812,d80343c3-396d-46c7-a1c9-766bfdb543ac,H0044,East,Quality_Checked,232,344,Shortage,5/9/2026,11.61,133.31,0.263
D52230,3A29818D-EFD,bdbbe2f5-8246-43f1-89ae-ddbb1ed04eaa,H0013,Central,Quality_Checked,363,23,Surplus,7/17/2027,9.82,80.05,0.721
D52231,3BC744A7-7F5,bd501922-2c96-4c54-8666-474b9aa1bd09,H0095,Central,Dispatched_For_Transfer,197,104,Surplus,5/3/2026,8.63,199.92,0.317
D52232,F75FE289-138,d3a9b2d9-5537-4594-b1ad-32f8ea3aa844,H0029,West,Expiry_Warning,457,120,Surplus,9/29/2027,11.43,84.05,0.761
D52233,79655F64-FFA,76b61ccd-ca17-407c-b62c-24b5b3d1f32e,H0040,Central,Quality_Checked,353,350,Surplus,1/7/2027,3.24,111.52,0.596
D52234,D405C2FE-039,9c5664dd-48af-41cd-8ca5-3df6158ba057,H0009,East,Requested_By_Pharmacy,374,78,Surplus,5/2/2027,10.43,48.95,0.635
D52235,99DC95D1-FA2,ca3107b4-66ca-42a6-bffe-3134bb268363,H0095,East,Delivered,172,284,Shortage,11/27/2026,7.42,34.67,0.543
D52236,0BD6AE99-1DE,ea97827f-0730-4182-94ec-d502bf5746da,H0029,West,Dispatched_For_Transfer,335,273,Surplus,8/8/2026,11.26,130.83,0.359
D52237,C4A01E9E-C50,a1ae7b30-6f1f-4ddd-ab9e-bd8660041835,H0004,Central,Temperature_Alert,476,129,Surplus,8/8/2026,8.27,119.78,0.418
D52238,7EA6F612-44D,b406c5e3-ecfe-4f0b-83c3-f3f78bb3cf12,H0081,South,ColdChain_Validated,423,120,Surplus,11/19/2027,9.16,5.85,0.856
D52239,FBBA56B2-309,75cfad02-5cd2-4905-adcd-acc211b3a851,H0081,East,Requested_By_Pharmacy,464,178,Surplus,10/4/2026,3.44,60.53,0.508
D52240,F6C1C471-D75,42f43ff2-e524-4a3d-8a93-44e074038b98,H0019,South,Expiry_Warning,83,185,Shortage,5/26/2027,4.79,130.5,0.762
D52241,E6F5745B-605,908dd1fe-bb8d-435d-b67b-44116a7a2807,H0048,South,Received_From_Distributor,242,230,Surplus,7/27/2027,4.33,163.39,0.814
D52242,C45FFF72-B49,fb49de7d-78c2-40ad-be17-cc7649f151c8,H0067,West,Delivered,233,161,Surplus,8/2/2026,8.64,65.91,0.405
D52243,FD942F84-676,e60832d4-c473-4229-832c-d838916592e9,H0097,West,Expiry_Warning,491,168,Surplus,1/1/2028,5.52,131.25,0.97
D52244,1F801E78-6C8,8ddf65b0-1b54-4778-9590-8089f285195a,H0042,West,Dispatched_For_Transfer,328,75,Surplus,7/23/2026,10.46,56.73,0.359
D52245,11DA2B82-BED,130cc719-ed34-4a8d-a6fb-6779e7339773,H0082,North,Requested_By_Pharmacy,421,226,Surplus,7/6/2027,3.34,139.62,0.773
D52246,6FEE4EE0-962,40903888-e06b-4486-bcb5-8ad2b4416b4b,H0085,West,Delivered,69,130,Shortage,7/8/2026,9.75,141.1,0.359
D52247,6C1778E3-C30,0d11fcca-ee4e-4456-bdc8-ca3aad3e2c08,H0058,North,Received_From_Distributor,344,149,Surplus,7/19/2027,9.95,30.39,0.72
D52248,2626FC3E-E3E,41d43e4d-2dab-424b-9608-3dca830a4950,H0088,North,Stored_In_Inventory,231,180,Surplus,4/29/2026,7.91,134.69,0.327
D52249,82D90D62-E4D,66930662-64f8-40c1-9d4d-0e88e2142e8e,H0059,North,Received_From_Distributor,46,156,Shortage,11/28/2027,2.63,70.05,0.9
D52250,4B92D1B5-BDC,92380190-513b-4cb5-aae3-3dbf356d9c60,H0016,North,Received_From_Distributor,486,186,Surplus,11/28/2026,4.59,38.66,0.584
D52251,29ED48F4-0A4,fc908ab9-5e27-4917-8a59-f119cbd79b09,H0095,South,Expiry_Warning,287,379,Shortage,6/17/2026,5.38,102.57,0.426
D52252,1F736E92-239,7a8bd015-30ce-4810-b27c-8f2f82d2fed6,H0060,West,Requested_By_Pharmacy,205,351,Shortage,10/7/2026,6.12,93.2,0.52
D52253,C60D83D3-9B7,284ef919-731b-4bf7-bc02-e974ae485a98,H0067,South,Quality_Checked,413,89,Surplus,9/13/2027,9.1,155.91,0.792
D52254,DD92A438-C74,993285db-a3af-4248-b8ab-a333632e73d7,H0017,East,Requested_By_Pharmacy,361,368,Shortage,8/15/2027,4.72,21.48,0.84
D52255,F1016B8C-D81,2738a037-7b13-4922-b934-b7c2cc0de012,H0064,North,Delivered,493,387,Surplus,7/23/2026,1.2,159,0.392
D52256,1BBBB10F-CD1,45315cc4-a2e6-4adb-b5a3-bef8cf5af0f9,H0033,North,Received_From_Distributor,251,125,Surplus,1/6/2027,10.53,25.69,0.52
D52257,A24A57C8-C1E,7b8031fd-c5b9-4098-8d8d-53a9fdba55e2,H0071,South,Received_From_Distributor,333,133,Surplus,7/23/2027,5.76,45.45,0.808
D52258,76867196-466,a3109d90-6b13-4590-ab5f-0aa5ab416241,H0022,West,Expiry_Warning,228,10,Surplus,9/7/2027,4.11,105.6,0.85
D52259,1850FECF-FC7,31f64788-4bf6-49f8-ae63-a6e5dc13e771,H0007,North,Requested_By_Pharmacy,201,338,Shortage,6/24/2026,10.01,95.32,0.34
D52260,A0520878-309,a4f53b46-ad2f-4a7b-99ef-b03b0087cbce,H0097,East,Quality_Checked,26,187,Shortage,11/24/2027,10.67,197.83,0.83
D52261,89FA95B1-8C1,fe268953-8236-4f88-93dc-d10c0c6953da,H0005,West,Temperature_Alert,21,42,Shortage,8/20/2027,9.04,119.95,0.769
D52262,42F40E96-B42,3fcd6076-2261-4bf2-b902-4adf7fc5d5b5,H0013,South,Requested_By_Pharmacy,415,421,Shortage,10/1/2027,4.9,68.85,0.889
D52263,908CE5D0-FEB,6f6d4fdc-be1f-4b83-8f10-36a85d0f2cff,H0094,West,Requested_By_Pharmacy,410,120,Surplus,10/1/2026,3.54,180.53,0.507
D52264,BF7EBFF3-DD6,518967a0-7e77-4414-8865-a3e6e779fa37,H0010,North,Requested_By_Pharmacy,403,106,Surplus,9/23/2027,8.84,65.88,0.807
D52265,8C2F0292-AD1,f9207aab-6fd0-47e6-91f3-0d878ca32f32,H0014,West,Quality_Checked,383,12,Surplus,11/12/2026,1.63,58.39,0.51
D52266,190C7E3E-25F,5f3f4aa3-9964-420e-a6a6-4b63982c8b0a,H0071,North,Received_From_Distributor,202,222,Shortage,10/18/2027,5.3,101.4,0.902
D52267,994F342E-04C,7fbe74b3-bb87-4718-a2f8-0b388090c9d0,H0031,West,Temperature_Alert,31,211,Shortage,3/19/2027,9.35,183.07,0.614
D52268,01B0AD74-C9F,777f7ae6-fe1c-4308-a538-87a7328daf8e,H0004,West,Delivered,483,82,Surplus,7/17/2026,7.44,143.16,0.414
D52269,A0FBC270-11D,7719dbef-779c-4091-a201-137cba0c5eac,H0048,South,ColdChain_Validated,129,372,Shortage,2/26/2027,9.07,137.11,0.599
D52270,04EBF1D5-D7B,0e1c85a3-581b-42f1-8d66-1b8413b547b3,H0063,South,Dispatched_For_Transfer,219,408,Shortage,10/29/2027,7.3,146.59,0.872
D52271,0BBAD3E5-439,f4c9f7e8-6370-42ab-ae57-76096966a8ff,H0004,Central,Received_From_Distributor,315,59,Surplus,7/7/2027,3.64,133.63,0.78
D52272,8D4E9CA0-AC3,ea6c5bb2-1fd0-47cd-a9ed-114e2c8a2eb0,H0078,West,Delivered,279,308,Shortage,6/11/2027,6.32,153.16,0.756
D52273,776F028F-0D6,bb23e726-6221-496f-bd7d-1199a6f32d5c,H0079,South,Requested_By_Pharmacy,201,444,Shortage,3/8/2027,9.5,42.59,0.6
D52274,F7DC5F40-93A,64f5cf59-ef41-413c-8800-45754e0cf5d2,H0057,South,ColdChain_Validated,184,232,Shortage,3/30/2027,3.53,39.57,0.682
D52275,1552FC05-B75,084429e6-fd62-4179-b8bb-ddc1d91267e6,H0035,East,Delivered,294,92,Surplus,3/2/2027,11.59,75.62,0.552
D52276,10D76175-3AC,5cd22838-9c4e-46dd-8d42-f546ee186e28,H0098,East,Quality_Checked,213,14,Surplus,4/15/2026,3.23,170.94,0.337
D52277,518C4459-603,47007bb3-b6da-4f99-8732-320fa11c2260,H0014,North,Requested_By_Pharmacy,173,312,Shortage,8/19/2026,1.16,144.32,0.418
D52278,DEC8D6E5-636,bb2f5ad5-a942-450b-a3cb-e1877620c5de,H0077,North,Stored_In_Inventory,260,438,Shortage,6/4/2026,9.56,115.46,0.329
D52279,7494AC17-226,78761fcb-56d0-4ac2-a428-e26e6d2d53e3,H0024,West,Dispatched_For_Transfer,236,294,Shortage,10/7/2027,11.21,8.79,0.773
D52280,87A689B3-FE6,bbd7ebee-6968-493b-822b-b48e8bea3c7e,H0023,South,Requested_By_Pharmacy,445,168,Surplus,1/7/2028,3.71,50.98,0.961
D52281,390B7CC3-F9C,b95a9d3e-93fc-40e6-bc9f-c58a6ed1f5e3,H0053,East,Temperature_Alert,390,243,Surplus,6/26/2026,2.71,161.69,0.396
D52282,D42C6849-30D,13b5df61-f979-4703-a566-8ad98ef4202f,H0080,Central,Stored_In_Inventory,469,321,Surplus,10/2/2026,3.46,52.28,0.506
D52283,BF272231-EFB,b0faf120-9b5c-41b9-be07-ab07d154c24b,H0099,North,Quality_Checked,16,148,Shortage,5/8/2026,7.91,147.41,0.336
D52284,90A0F9DB-E25,bcd06d3b-ef8e-4dfc-8835-ffe720665ac3,H0027,Central,Requested_By_Pharmacy,38,339,Shortage,1/30/2027,7.37,41,0.606
D52285,575AEB4F-5BC,4ede35c8-5510-4a7e-8b8a-65219caa050b,H0098,Central,Delivered,404,22,Surplus,5/31/2027,7.83,123.24,0.715
D52286,3728B8FB-D5D,337fbfb1-3f33-4f98-90e8-77aece92a03e,H0085,Central,Quality_Checked,42,75,Shortage,9/24/2027,1.09,127.5,0.806
D52287,72AC6E9A-585,20271c2f-a9ae-4b6f-8180-9985be68fae9,H0008,Central,Stored_In_Inventory,143,179,Shortage,6/2/2026,2.73,151.63,0.373
D52288,18AC615A-886,e6670f22-c48a-4f1a-8fc8-e1823b41eafd,H0033,North,Expiry_Warning,376,346,Surplus,6/23/2026,3.68,90.48,0.413
D52289,2FA603F3-DEA,f3a10816-3ca1-444d-8270-4079d283e293,H0092,Central,Delivered,88,292,Shortage,1/19/2028,8.67,128.37,0.925
D52290,2B54B0ED-172,e4acbc77-04b3-4771-98aa-83acc6d3fdbd,H0091,Central,Requested_By_Pharmacy,425,303,Surplus,12/13/2026,7.7,99.96,0.553
D52291,921242B9-26C,085352ae-ddc0-4d8a-b2c9-d35a59a61362,H0017,North,Delivered,444,343,Surplus,1/23/2027,7.86,189.73,0.59
D52292,C58687AC-37D,9070e4bf-e715-4908-9da2-32b5f19c8db9,H0058,North,Temperature_Alert,468,428,Surplus,10/3/2027,7.28,106.77,0.847
D52293,282456F6-5D1,204be982-1777-4379-ab17-828e4a455fca,H0062,North,Quality_Checked,67,252,Shortage,5/27/2026,9.19,45.87,0.329
D52294,9F941394-A48,507b9594-a6ef-4491-9b0e-891355991c7a,H0078,Central,Stored_In_Inventory,480,197,Surplus,7/21/2026,11.36,135.24,0.339
D52295,E29AE004-29B,1e3379c2-a437-4429-b2dd-647e40e33950,H0030,West,Received_From_Distributor,35,423,Shortage,6/24/2026,8.41,111.95,0.372
D52296,59D3A4EB-B45,e11b358d-9dbc-4872-8678-1031501d4aa3,H0046,East,Quality_Checked,491,329,Surplus,12/24/2026,9.19,161.75,0.534
D52297,B1A56641-35C,287e96b5-92fd-4ece-ba94-7929da008590,H0017,East,Quality_Checked,439,310,Surplus,8/24/2027,7.69,39.5,0.8
D52298,158BDFD8-76E,95792de8-606d-404e-936d-7b83e7325c08,H0067,Central,ColdChain_Validated,235,272,Shortage,7/31/2026,9.77,55.88,0.381
D52299,5F413CA7-DA2,c5443d85-7d26-472a-a2b3-5b89e98c52bb,H0057,Central,Quality_Checked,294,208,Surplus,7/11/2027,11.37,184.72,0.684
D52300,E71329D1-3ED,e5d46c53-2389-4776-8895-79c34026a174,H0006,South,Stored_In_Inventory,13,345,Shortage,7/16/2026,7.66,186.36,0.408
D52301,1F84EDC2-9DE,85baef10-df21-4e4b-a090-ef86de4c9204,H0056,Central,Dispatched_For_Transfer,474,127,Surplus,11/8/2026,2.99,91.24,0.533
D52302,BA9EF27E-348,a5338ec4-d9be-4df1-b705-077b76b6658a,H0089,South,Dispatched_For_Transfer,108,62,Surplus,5/14/2027,9.47,14.31,0.666
D52303,566E0FC5-AD0,8bd11fcb-781d-4f91-adc5-f3f9b20741a8,H0070,East,Temperature_Alert,406,343,Surplus,11/30/2026,8.16,64.78,0.531
D52304,1FDBD558-051,fc475224-fdfc-46e7-bd74-3d6bae552ebc,H0100,East,Expiry_Warning,498,205,Surplus,11/7/2026,11.27,53.19,0.447
D52305,A977731B-8AC,f57120f8-cc08-4e07-834a-da881f84b613,H0100,West,Received_From_Distributor,48,437,Shortage,12/26/2027,3.99,85.86,0.955
D52306,990B1251-78F,53f35e73-1a6b-4f41-be5f-1c632df35487,H0050,West,Expiry_Warning,280,116,Surplus,2/22/2027,11.67,66.97,0.543
D52307,775B9291-3D6,a49daf7a-d106-4bbd-9558-b11e98a1f914,H0067,East,Delivered,384,132,Surplus,5/27/2027,7.07,166.65,0.726
D52308,CBA12AA3-B11,6fb58f14-4651-4dcd-9cd9-a6fe4098b2ef,H0035,East,Received_From_Distributor,294,40,Surplus,11/30/2026,11.6,5.59,0.463
D52309,F8A48EBF-B05,541b3f4a-5f51-4127-8f48-f15214917d60,H0019,East,Dispatched_For_Transfer,166,238,Shortage,9/25/2027,9.62,130.7,0.793
D52310,A7145CE9-CF8,9082d53d-555b-49f3-b1d3-45511b9414e9,H0075,North,Quality_Checked,84,314,Shortage,6/14/2026,10.53,134.53,0.32
D52311,85F045F6-DDE,b40eaee4-13b9-4663-bc06-b0cd92d92e5b,H0015,North,Quality_Checked,381,51,Surplus,4/14/2027,4.56,133.82,0.717
D52312,6DE35439-6E4,4b0027c8-f5b3-4976-9c1f-d8c6c92dbfc9,H0037,West,Stored_In_Inventory,297,119,Surplus,6/29/2026,3.41,106.52,0.413
D52313,75031F74-073,1bb6de0d-1410-43e5-8d78-9512fc834dcc,H0096,North,Stored_In_Inventory,139,420,Shortage,1/26/2027,7.86,124.17,0.593
D52314,B1071979-F86,aeb61668-802f-43d7-8751-af756788bd4d,H0031,East,Expiry_Warning,184,259,Shortage,9/19/2027,5.12,163.05,0.877
D52315,EA74EA48-512,589a834a-2614-436e-a67d-3acd06eaca52,H0055,South,Quality_Checked,471,227,Surplus,7/15/2026,11.84,157.92,0.324
D52316,2AEFEF4A-F39,2480c1c8-d42f-47da-a412-6035f88b8f2b,H0086,Central,Requested_By_Pharmacy,93,128,Shortage,10/22/2026,6.45,11.75,0.528
D52317,F7E4F206-28B,2be4d8c0-a0cb-4ffe-a45c-f391ed74b274,H0071,North,Delivered,31,441,Shortage,4/29/2027,2.22,10.94,0.685
D52318,06428E40-0F5,f7c0e7fc-1c96-446a-ba3a-38ea8c74589f,H0001,North,Received_From_Distributor,468,164,Surplus,11/30/2027,6.49,168.59,0.92
D52319,F6E7911F-ABF,581120ca-035a-4930-8223-0fd93a222fe1,H0096,East,Requested_By_Pharmacy,36,425,Shortage,4/7/2026,6.89,117.07,0.326
D52320,EBD2E328-E47,1ff088cc-307d-4ced-9cff-e4fe65228f98,H0054,East,Dispatched_For_Transfer,204,100,Surplus,4/14/2026,1.05,191.7,0.292
D52321,55FFCE29-374,5039d86f-bfa2-4b0b-ad8d-6efb3b1bc691,H0085,East,Requested_By_Pharmacy,346,111,Surplus,10/9/2026,3.7,89.16,0.518
D52322,21252C52-AA8,4e7a7422-d2b8-40bf-a7ca-f932b1c021da,H0034,East,Stored_In_Inventory,391,124,Surplus,8/13/2027,1.01,39.46,0.764
D52323,DDCB2CAC-51E,71ab8c7c-cbbc-4323-9f8e-dd7345d527e3,H0072,Central,Requested_By_Pharmacy,245,105,Surplus,4/5/2026,7.17,97.28,0.319
D52324,38F448F0-DED,94e7452a-756a-402e-9b6b-a1da73dcf900,H0027,Central,Quality_Checked,449,107,Surplus,7/23/2026,4.21,90.13,0.452
